wallet,from_address,to_address,hash,block,timestamp,tx_type,method_id,direction,asset,amount,token_amount,chain
0x201f948e98513abe8dc70047ba98a050fe67e9fb,0x201f948e98513abe8dc70047ba98a050fe67e9fb,0xec8b0f7ffe3ae75d7ffab09429e3675bb63503e4,0x4a574e49d857989bfa244007128316ea3e9f7345440067662a3d36205a9e2b3d,0x79c0b0,1702747715,external,0x3593564c,out,ETH,0.1,0x16345785d8a0000,base
0x201f948e98513abe8dc70047ba98a050fe67e9fb,0x201f948e98513abe8dc70047ba98a050fe67e9fb,0xec8b0f7ffe3ae75d7ffab09429e3675bb63503e4,0xa8b3e12830a0a34b8b1bb0c9083a2df44441d1ae3bf2a843d698bd05eb3f1a5d,0x79c116,1702747919,external,0x3593564c,out,ETH,0.13,0x1cdda4faccd0000,base
0x201f948e98513abe8dc70047ba98a050fe67e9fb,0x201f948e98513abe8dc70047ba98a050fe67e9fb,0x327df1e6de05895d2ab08513aadd9313fe505d86,0xdaa7369a34e3b9bd01c549fab859c77628de6e6cf0897056fea8218df560365e,0x7dcbc5,1703277677,external,0x7ff36ab5,out,ETH,0.025,0x58d15e17628000,base
0x201f948e98513abe8dc70047ba98a050fe67e9fb,0x201f948e98513abe8dc70047ba98a050fe67e9fb,0x80779f7db50c4d3ec9d4aebfffc53f7605b4ea2d,0x3e3a917dc4e6e3da95154d61bb03cf7815f9ca9ed231dbb312a5b5d9bed33822,0x8a7eba,1704942167,external,0x,out,ETH,0.012,0x2aa1efb94e0000,base
0x51f921fe904d11b816c64e08a24a7f7437456dd7,0x51f921fe904d11b816c64e08a24a7f7437456dd7,0x51f921fe904d11b816c64e08a24a7f7437456dd7,0x39bad7ff002df5670f62378ccc1779a0d23601229421e859e1b14a2332c72dc7,0x943967,1706217393,external,0x01,out,ETH,1.449009,0x141bea0221581000,base
0x51f921fe904d11b816c64e08a24a7f7437456dd7,0x51f921fe904d11b816c64e08a24a7f7437456dd7,0x9b702f1958747a950cf9471edb450cff3062a4eb,0xc53b642f6af1c1c0db25ad348cc4de4d379a2075e3c6807aad23f1caefe01671,0x94399b,1706217497,external,0x,out,ETH,0.21,0x2ea11e32ad50000,base
0x51f921fe904d11b816c64e08a24a7f7437456dd7,0x51f921fe904d11b816c64e08a24a7f7437456dd7,0x9b702f1958747a950cf9471edb450cff3062a4eb,0xebf0836ac03b52b6a94a1bb46a41f1a833f44103657cba2ce6ef273bf66e6346,0x9439cc,1706217595,external,0x,out,ETH,1.23,0x1111d67bb1bb0000,base
0x51f921fe904d11b816c64e08a24a7f7437456dd7,0x51f921fe904d11b816c64e08a24a7f7437456dd7,0x51f921fe904d11b816c64e08a24a7f7437456dd7,0xc69bfb01adee4bfc6fa07cc20a6d6dfe05cf8a065289d9b035b0da1a746f88e5,0x95f788,1706445811,external,0x01,out,ETH,1.3,0x120a871cc0020000,base
0x51f921fe904d11b816c64e08a24a7f7437456dd7,0x51f921fe904d11b816c64e08a24a7f7437456dd7,0x9b702f1958747a950cf9471edb450cff3062a4eb,0x4ad6321ca090f8da0b2065214f7edfb9e7d500cc3bf157fee391fa2d82c3ac06,0x95f7b2,1706445895,external,0x,out,ETH,1.3,0x120a871cc0020000,base
0x51f921fe904d11b816c64e08a24a7f7437456dd7,0x51f921fe904d11b816c64e08a24a7f7437456dd7,0x51f921fe904d11b816c64e08a24a7f7437456dd7,0xdf4991fcc2dd85103dc103f1e756b06803599c9b0ae7156ee56ba5ca5b92b56b,0x974a20,1706619171,external,0x01,out,ETH,1.0,0xde0b6b3a7640000,base
0x84601ad1eb0ce142b44e5a0e3adcd79351e41dde,0x84601ad1eb0ce142b44e5a0e3adcd79351e41dde,0x404e927b203375779a6abd52a2049ce0adf6609b,0x09d507c42f3abf8997d7ab17055bde1afbd66f8c4537705363a8f1b5bef5b789,0xa8f982,1708937191,erc20,0x8af033fb,out,BRETT,25000000.0,0x14adf4b7320334b9000000,base
0x84601ad1eb0ce142b44e5a0e3adcd79351e41dde,0x84601ad1eb0ce142b44e5a0e3adcd79351e41dde,0x404e927b203375779a6abd52a2049ce0adf6609b,0x1b0ad6a6392a3ce149c8633ad58f6aed5eb019f5633b8ca54ab031f89957018d,0xa8f9c8,1708937331,erc20,0x8af033fb,out,BRETT,25000000.0,0x14adf4b7320334b9000000,base
0x84601ad1eb0ce142b44e5a0e3adcd79351e41dde,0x84601ad1eb0ce142b44e5a0e3adcd79351e41dde,0xb163cc3e220c4eb54369e1df1a93a7e6608a0406,0x65e1e0995c652f3ecee2cb8eafd6fdc3e778c95caea0aeccbbef94c299139b8d,0xa8fa3c,1708937563,external,0x,out,ETH,1.7354,0x1815611aff368000,base
0x84601ad1eb0ce142b44e5a0e3adcd79351e41dde,0x84601ad1eb0ce142b44e5a0e3adcd79351e41dde,0x404e927b203375779a6abd52a2049ce0adf6609b,0xb6924fed74f0481b5d4d4b6baa0375dddb2a69ddc8b3c013c05a1760a3b5942e,0xa8fd1a,1708939031,erc20,0x8af033fb,out,BRETT,25000000.0,0x14adf4b7320334b9000000,base
